Age,Mileage,SocioEcon,RiskAversion,GoodStudent,OtherCar,AntiTheft,SeniorTrain,HomeBase,VehicleYear,MakeModel,DrivingSkill,RuggedAuto,Airbag,Antilock,CarValue,DrivQuality,DrivHist,Cushioning,Theft,Accident,MedCost,OtherCarCost,ThisCarDam,ILiCost,ThisCarCost,PropCost
Adolescent,TwentyThou,Prole,Psychopath,True,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Poor,Zero,Fair,False,Severe,HundredThou,HundredThou,Severe,Thousand,TenThou,HundredThou
Senior,Domino,UpperMiddle,Normal,False,True,True,True,Secure,Current,SportsCar,Normal,EggShell,True,True,TwentyThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,Domino,Middle,Normal,False,True,False,False,Suburb,Current,SportsCar,Normal,EggShell,True,True,TwentyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adolescent,FiftyThou,Middle,Cautious,False,True,True,False,Secure,Older,FamilySedan,Normal,EggShell,False,False,TenThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,Domino,Middle,Normal,False,True,True,False,Secure,Current,FamilySedan,Normal,Tank,True,True,TenThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Middle,Normal,False,True,False,False,Rural,Older,SportsCar,Normal,EggShell,False,True,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiveThou,Prole,Normal,False,False,False,False,Suburb,Older,Economy,Expert,EggShell,False,False,TenThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Cautious,False,True,True,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,Prole,Normal,False,True,False,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,True,True,False,City,Current,FamilySedan,SubStandard,Football,True,False,TwentyThou,Poor,Many,Good,False,Moderate,Million,Thousand,Moderate,Thousand,HundredThou,HundredThou
Adult,FiftyThou,Middle,Normal,False,True,False,False,Secure,Older,FamilySedan,Normal,Football,True,False,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,Normal,Tank,False,False,FiveThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,True,False,False,City,Older,SportsCar,Normal,EggShell,False,False,FiftyThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Cautious,False,True,True,False,Secure,Older,FamilySedan,SubStandard,Football,False,False,FiveThou,Poor,Zero,Good,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,Adventurous,False,True,False,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,Severe,HundredThou,TenThou,Severe,Thousand,Thousand,HundredThou
Adult,FiftyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,SubStandard,Tank,False,False,FiveThou,Poor,Many,Excellent,False,Severe,Thousand,TenThou,Moderate,Thousand,Thousand,TenThou
Senior,TwentyThou,Prole,Normal,False,False,False,False,City,Current,Economy,SubStandard,Football,True,False,TenThou,Poor,Many,Excellent,False,Moderate,Thousand,Thousand,Moderate,Thousand,TenThou,TenThou
Adult,FiftyThou,Prole,Normal,False,False,False,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adult,FiveThou,Middle,Normal,False,True,False,False,Secure,Older,FamilySedan,SubStandard,Tank,False,False,TwentyThou,Poor,Many,Good,False,Mild,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,Domino,Middle,Adventurous,False,False,False,False,City,Older,Economy,SubStandard,Football,False,False,FiveThou,Poor,Many,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,Adventurous,False,True,False,False,City,Current,Luxury,Expert,Tank,True,False,FiftyThou,Excellent,Zero,Excellent,False,Mild,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,FiftyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiftyThou,Middle,Cautious,False,False,True,True,Secure,Older,SportsCar,Expert,EggShell,False,False,TenThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,Middle,Cautious,False,True,True,True,Secure,Current,SportsCar,Expert,EggShell,True,True,TwentyThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Wealthy,Adventurous,False,True,False,False,Secure,Current,SportsCar,Expert,EggShell,True,False,TwentyThou,Excellent,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,Domino,Prole,Cautious,False,False,True,True,Rural,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,One,Poor,False,Severe,HundredThou,HundredThou,Severe,Thousand,TenThou,HundredThou
Adult,FiveThou,Prole,Normal,False,False,False,False,Suburb,Current,Economy,Normal,Football,True,False,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Adventurous,False,True,False,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,Severe,Thousand,TenThou,Severe,Thousand,TenThou,TenThou
Adult,Domino,Middle,Adventurous,False,False,False,False,Suburb,Older,FamilySedan,Normal,Football,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,Cautious,False,True,True,False,City,Current,Economy,Normal,Football,True,False,FiveThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Adventurous,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Excellent,One,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiftyThou,UpperMiddle,Normal,False,True,True,False,Secure,Older,FamilySedan,Expert,Tank,True,False,FiveThou,Excellent,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,Prole,Cautious,False,False,True,True,City,Older,FamilySedan,Normal,Football,True,False,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,Domino,Middle,Cautious,False,True,True,False,Secure,Current,FamilySedan,Normal,Football,True,True,TwentyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adolescent,FiftyThou,Middle,Adventurous,False,True,False,False,Suburb,Older,SportsCar,SubStandard,EggShell,False,False,TenThou,Poor,Many,Fair,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Cautious,False,True,True,False,Secure,Older,FamilySedan,Normal,Tank,False,False,TwentyThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Adventurous,False,False,False,False,Rural,Older,Economy,Normal,Football,False,False,FiveThou,Normal,One,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,UpperMiddle,Adventurous,False,True,True,False,City,Current,Economy,Normal,EggShell,True,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,FiftyThou,Prole,Cautious,False,False,True,True,City,Current,Economy,Normal,Football,True,False,TenThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,UpperMiddle,Adventurous,False,True,False,False,Rural,Older,FamilySedan,Normal,Tank,False,False,FiveThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,True,False,False,City,Older,Economy,Expert,EggShell,False,False,TenThou,Excellent,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,Expert,Football,True,False,FiveThou,Excellent,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,Normal,False,False,False,False,Suburb,Current,FamilySedan,SubStandard,Football,True,False,TenThou,Poor,Many,Good,False,Mild,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,False,False,False,Rural,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,TwentyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Older,Luxury,Normal,Football,True,False,TwentyThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Cautious,False,True,True,False,Secure,Current,FamilySedan,SubStandard,Football,True,False,TwentyThou,Poor,Zero,Good,False,Moderate,Thousand,TenThou,Moderate,Thousand,HundredThou,HundredThou
Adult,FiftyThou,UpperMiddle,Normal,False,True,True,False,Suburb,Older,Luxury,Normal,Tank,False,False,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Adventurous,False,True,False,False,City,Older,FamilySedan,Normal,Football,False,False,TwentyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,False,False,Secure,Older,FamilySedan,Normal,Tank,True,False,TenThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,Adventurous,False,False,False,False,City,Older,Economy,Expert,EggShell,False,False,FiveThou,Excellent,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,SubStandard,Football,False,False,FiveThou,Poor,One,Fair,False,Severe,HundredThou,TenThou,Severe,Thousand,TenThou,HundredThou
Adult,TwentyThou,Middle,Normal,False,True,False,False,Secure,Older,FamilySedan,Normal,Tank,True,False,FiveThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,Domino,Middle,Adventurous,True,True,False,False,Suburb,Older,FamilySedan,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,UpperMiddle,Normal,False,False,True,False,Secure,Current,Luxury,Normal,Tank,True,True,FiftyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Middle,Cautious,False,True,True,False,Secure,Older,FamilySedan,SubStandard,Football,True,False,TenThou,Poor,One,Good,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Cautious,False,False,True,False,Rural,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,False,False,False,City,Current,FamilySedan,SubStandard,EggShell,True,False,TwentyThou,Poor,Many,Good,False,Moderate,Thousand,Thousand,Moderate,Thousand,HundredThou,HundredThou
Senior,Domino,Prole,Normal,False,False,False,False,City,Older,FamilySedan,Expert,Football,True,False,FiveThou,Excellent,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,TwentyThou,Prole,Adventurous,False,True,False,False,City,Current,Economy,Normal,Football,True,False,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Adventurous,False,False,False,False,Rural,Current,Economy,Normal,Football,True,False,TenThou,Excellent,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Adventurous,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Excellent,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Middle,Adventurous,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Many,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,FiveThou,Prole,Cautious,False,True,False,True,City,Older,SportsCar,Normal,EggShell,False,False,TwentyThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,TwentyThou,Prole,Cautious,False,False,True,False,Rural,Current,Economy,Normal,Football,True,False,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,TwentyThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,SportsCar,Normal,EggShell,True,False,TwentyThou,Excellent,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiftyThou,Prole,Cautious,False,False,True,True,City,Older,FamilySedan,Normal,Football,False,False,TwentyThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adolescent,FiveThou,Prole,Adventurous,False,True,False,False,City,Older,Economy,Normal,EggShell,False,False,TenThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiveThou,UpperMiddle,Cautious,False,True,True,True,Secure,Current,Luxury,Normal,Tank,True,True,FiftyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,Domino,UpperMiddle,Normal,False,False,True,False,Suburb,Current,Luxury,SubStandard,Tank,True,True,FiftyThou,Poor,Many,Excellent,False,Moderate,TenThou,HundredThou,Moderate,Thousand,HundredThou,HundredThou
Adult,TwentyThou,UpperMiddle,Normal,False,False,False,False,Suburb,Current,FamilySedan,SubStandard,Football,True,False,TwentyThou,Poor,Many,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,TwentyThou,Middle,Cautious,False,False,True,False,Secure,Older,FamilySedan,Normal,Football,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adolescent,FiftyThou,UpperMiddle,Normal,False,True,True,False,Suburb,Older,Luxury,SubStandard,Football,True,False,FiftyThou,Poor,Many,Excellent,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Middle,Normal,False,True,False,False,Suburb,Older,FamilySedan,SubStandard,Football,True,False,FiveThou,Poor,Many,Good,False,Severe,Thousand,HundredThou,Severe,Thousand,TenThou,HundredThou
Adult,FiveThou,Prole,Adventurous,False,True,False,False,Rural,Older,Economy,Expert,EggShell,False,False,FiveThou,Excellent,Many,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Adventurous,False,True,False,False,Suburb,Older,FamilySedan,SubStandard,Football,False,False,FiveThou,Poor,Many,Fair,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adult,FiveThou,UpperMiddle,Normal,False,False,True,False,Secure,Current,Luxury,Normal,Football,True,True,FiftyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,Adventurous,False,False,False,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,TwentyThou,Prole,Adventurous,False,False,False,False,City,Older,FamilySedan,Normal,Football,False,False,TwentyThou,Normal,One,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adolescent,FiftyThou,Middle,Adventurous,True,True,False,False,Suburb,Older,FamilySedan,Normal,Football,False,False,TenThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiveThou,UpperMiddle,Adventurous,True,True,False,False,Secure,Current,FamilySedan,Normal,Tank,True,False,TenThou,Excellent,Many,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Normal,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Adventurous,False,False,False,False,City,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,Domino,Prole,Adventurous,False,True,False,False,City,Older,FamilySedan,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,Severe,TenThou,HundredThou,Severe,Thousand,TenThou,HundredThou
Adult,TwentyThou,Prole,Normal,False,False,False,False,City,Older,SportsCar,Normal,EggShell,False,False,TwentyThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Senior,FiftyThou,Prole,Cautious,False,True,True,True,City,Older,SportsCar,Normal,EggShell,False,False,FiveThou,Normal,One,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,TenThou
Adult,FiftyThou,Prole,Normal,False,True,False,False,Suburb,Older,Economy,SubStandard,EggShell,False,False,FiveThou,Poor,Many,Poor,False,Mild,Thousand,Thousand,Mild,Thousand,Thousand,Thousand
Adult,TwentyThou,Middle,Normal,False,True,True,False,Suburb,Older,FamilySedan,Normal,Tank,False,False,TwentyThou,Normal,Zero,Good,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiftyThou,Prole,Normal,False,False,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,FiveThou,UpperMiddle,Adventurous,False,True,False,False,City,Current,FamilySedan,Normal,Tank,True,False,TwentyThou,Poor,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adolescent,FiftyThou,Prole,Adventurous,True,True,False,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Poor,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Senior,FiveThou,Prole,Normal,False,True,False,False,City,Older,FamilySedan,SubStandard,Football,False,False,FiveThou,Poor,One,Fair,False,Severe,Thousand,HundredThou,Severe,Thousand,TenThou,Million
Adolescent,FiftyThou,Middle,Normal,True,True,False,False,Rural,Current,FamilySedan,Normal,Football,True,True,TwentyThou,Normal,Zero,Excellent,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
Adult,TwentyThou,Prole,Cautious,False,False,True,False,City,Older,Economy,Normal,EggShell,False,False,FiveThou,Normal,Zero,Fair,False,None,Thousand,Thousand,None,Thousand,Thousand,Thousand
